日期,小时,广告计划,曝光量,点击量,转化数,归因转化数,消耗
D008,23,13947795,24,6,0,0,0.0054874898
D008,23,14121532,60,31,5,1,0.0138225118
D008,23,14235907,31,16,0,0,0.0140865528
D008,23,14458654,14,8,2,1,0.0058702725
D008,23,14661605,54,10,2,1,0.0274009419
D008,23,15184511,155,49,21,10,0.0919897253
D008,23,15398570,89,31,7,2,0.0240432020
D008,23,15746419,8,0,0,0,0.0007399023
D008,23,16823030,22,5,2,0,0.0061515731
D008,23,17321082,82,32,2,2,0.0222541256
D008,23,17686799,125,36,1,1,0.0231189232
D008,23,18975823,136,65,5,4,0.0443217371
D008,23,19129839,61,19,1,0,0.0293227806
D008,23,19530182,175,71,3,2,0.0367412843
D008,23,23852329,77,32,3,2,0.0321203706
D008,23,24378636,64,19,2,2,0.0047481352
D008,23,24389111,23,8,0,0,0.0055233437
D008,23,26091094,12,1,0,0,0.0047483666
D008,23,26998428,39,10,1,0,0.0067108335
D008,23,27118781,10,2,0,0,0.0007826345
D008,23,27321366,45,17,1,0,0.0113165614
D008,23,2828357,27,8,0,0,0.0084223593
D008,23,28351001,130,62,5,2,0.0618956532
D008,23,2865314,35,9,0,0,0.0061604604
D008,23,28739284,36,11,0,0,0.0084431105
D008,23,28795042,14,3,0,0,0.0003158552
D008,23,28896342,14,5,0,0,0.0049305412
D008,23,29427842,90,27,3,1,0.0380042103
D008,23,30368132,23,8,1,1,0.0090218822
D008,23,30491418,266,103,5,5,0.1695109877
D008,23,30535894,19,6,0,0,0.0028352830
D008,23,30801593,124,61,5,0,0.0091667800
D008,23,31772643,64,31,4,3,0.0211524221
D008,23,32323516,50,15,0,0,0.0094567468
D008,23,32368244,214,80,34,22,0.1155206370
D008,23,32452111,25,5,0,0,0.0029605363
D008,23,3892353,33,9,2,2,0.0075273085
D008,23,4869922,31,14,0,0,0.0101385409
D008,23,497593,259,110,5,4,0.0196826736
D008,23,5061834,143,37,8,1,0.0479307573
D008,23,6686701,104,35,4,3,0.0205811600
D008,23,6686704,57,15,2,1,0.0181010720
D008,23,6886817,12,6,1,0,0.0030371985
D008,23,7061828,93,37,2,1,0.0240327017
D008,23,7121544,73,25,4,2,0.0211769715
D008,23,9100693,128,43,19,17,0.0185534465
D009,0,10341182,120,52,12,7,0.0263914986
D009,0,10474106,7,4,1,1,0.0018901643
D009,0,12121528,10,4,0,0,0.0033226669
D009,0,12843318,14,6,0,0,0.0055546306
D009,0,13947795,13,4,0,0,0.0120298339
D009,0,14121532,21,4,0,0,0.0043574584
D009,0,14235907,8,2,1,0,0.0020426323
D009,0,14458654,9,6,3,2,0.0016565797
D009,0,14661605,23,5,0,0,0.0119028608
D009,0,15184511,67,28,13,8,0.0272782371
D009,0,15398570,74,31,4,1,0.0204714979
D009,0,15746419,7,3,0,0,0.0008742332
D009,0,16823030,3,2,0,0,0.0008555882
D009,0,17321082,34,13,1,0,0.0047832441
D009,0,17686799,38,11,0,0,0.0025334624
D009,0,18975823,85,38,4,3,0.0293988650
D009,0,19129839,26,7,1,1,0.0103815057
D009,0,19530182,63,33,1,1,0.0171286000
D009,0,23852329,26,12,0,0,0.0210671638
D009,0,24378636,36,11,1,1,0.0058128831
D009,0,24389111,9,5,0,0,0.0038880465
D009,0,26091094,8,5,0,0,0.0041877813
D009,0,26998428,30,7,1,1,0.0061603392
D009,0,27118781,7,1,1,1,0.0008832935
D009,0,27321366,17,5,0,0,0.0015021410
D009,0,2828357,13,5,0,0,0.0037315372
D009,0,28351001,52,34,4,0,0.0149308884
D009,0,2865314,16,4,0,0,0.0028091834
D009,0,28739284,26,8,1,1,0.0110016630
D009,0,28795042,8,4,3,1,0.0008237921
D009,0,29427842,69,18,1,1,0.0466321621
D009,0,30368132,7,4,0,0,0.0008046444
D009,0,30491418,111,41,2,1,0.0590364161
D009,0,30535894,7,1,0,0,0.0019580251
D009,0,30801593,59,19,1,1,0.0022476495
D009,0,31772643,22,9,0,0,0.0078498441
D009,0,32323516,32,5,0,0,0.0033138082
D009,0,32368244,94,49,27,14,0.0810875881
D009,0,32452111,21,5,1,0,0.0024116299
D009,0,3892353,6,3,0,0,0.0076923342
D009,0,4869922,11,4,0,0,0.0043524998
D009,0,497593,227,89,1,1,0.0121076781
D009,0,5061834,44,17,2,1,0.0164161384
D009,0,6686701,40,14,2,2,0.0062268778
D009,0,6686704,22,4,1,0,0.0076569053
D009,0,6886817,4,2,0,0,0.0008029289
D009,0,7061828,30,6,0,0,0.0079694263
D009,0,7121544,39,8,0,0,0.0133025167
D009,0,9100693,54,20,11,7,0.0109663419
D009,1,10341182,170,84,23,19,0.1092145744
D009,1,10474106,1,0,0,0,0.0000100000
D009,1,12121528,5,0,0,0,0.0010018261
D009,1,12843318,13,7,1,1,0.0019005056
D009,1,13947795,6,3,0,0,0.0005994118
D009,1,14121532,4,2,0,0,0.0025120944
D009,1,14235907,11,4,0,0,0.0053858474
D009,1,14458654,6,6,3,1,0.0036050128
D009,1,14661605,15,3,0,0,0.0039678194
D009,1,15184511,41,15,4,2,0.0158644256
D009,1,15398570,108,46,6,0,0.0464845468
D009,1,15746419,7,4,0,0,0.0018791112
D009,1,16823030,10,2,0,0,0.0015156522
D009,1,17321082,20,9,1,0,0.0047506330
D009,1,17686799,33,9,0,0,0.0034755986
D009,1,18975823,62,23,1,1,0.0101261382
D009,1,19129839,14,1,0,0,0.0068800723
D009,1,19530182,48,25,1,1,0.0124448244
D009,1,23852329,25,5,1,0,0.0237611554
D009,1,24378636,27,4,0,0,0.0028864132
D009,1,24389111,3,2,0,0,0.0021122376
D009,1,26091094,1,0,0,0,0.0065375222
D009,1,26998428,7,1,0,0,0.0020260788
D009,1,27118781,3,0,0,0,0.0005689211
D009,1,27321366,16,5,0,0,0.0027557000
D009,1,2828357,8,1,0,0,0.0017314351
D009,1,28351001,29,15,4,1,0.0156193924
D009,1,2865314,7,1,0,0,0.0017922867
D009,1,28739284,6,0,0,0,0.0015481365
D009,1,28795042,4,0,0,0,0.0004516873
D009,1,28896342,1,0,0,0,0.0002528191
D009,1,29427842,34,17,2,1,0.0144332942
D009,1,30368132,7,2,1,0,0.0015517470
D009,1,30491418,40,12,3,2,0.0083903306
D009,1,30535894,1,1,0,0,0.0000169514
D009,1,30801593,48,17,2,0,0.0014864697
D009,1,31772643,8,2,0,0,0.0032280759
D009,1,32323516,13,1,0,0,0.0011575053
D009,1,32368244,57,19,7,4,0.0271118306
D009,1,32452111,6,2,0,0,0.0040252685
D009,1,3892353,8,0,0,0,0.0019971861
D009,1,4869922,4,3,1,0,0.0009113393
D009,1,497593,131,59,6,6,0.0118431801
D009,1,5061834,32,10,1,0,0.0150513574
D009,1,6686701,10,5,0,0,0.0016933415
D009,1,6686704,13,5,2,1,0.0195443275
D009,1,6886817,15,5,1,1,0.0026204127
D009,1,7061828,26,4,0,0,0.0045735469
D009,1,7121544,50,18,3,3,0.0144060848
D009,1,9100693,26,11,8,5,0.0051336391
D009,2,10341182,198,106,29,15,0.0600111288
D009,2,10474106,1,1,1,0,0.0015364482
D009,2,12121528,2,0,0,0,0.0005729622
D009,2,12843318,6,3,1,1,0.0006200012
D009,2,13947795,7,2,0,0,0.0006411725
D009,2,14121532,8,2,0,0,0.0018462814
D009,2,14235907,3,1,0,0,0.0055110203
D009,2,14661605,10,3,0,0,0.0111001588
D009,2,15184511,32,10,1,1,0.0093949666
D009,2,15398570,129,41,6,4,0.0664339626
D009,2,15746419,19,8,0,0,0.0171438537
D009,2,16823030,7,3,0,0,0.0016914592
D009,2,17321082,17,6,4,4,0.0476574625
D009,2,17686799,31,7,1,1,0.0056505053
D009,2,18975823,68,32,1,1,0.0124334573
D009,2,19129839,10,3,0,0,0.0109292581
D009,2,19530182,38,19,0,0,0.0111220915
D009,2,23852329,13,1,0,0,0.0006025763
D009,2,24378636,14,5,0,0,0.0012572498
D009,2,24389111,4,1,0,0,0.0010297208
D009,2,26091094,2,1,0,0,0.0003382353
D009,2,26998428,11,1,0,0,0.0030228061
D009,2,27118781,7,3,0,0,0.0027329321
D009,2,27321366,10,3,0,0,0.0005782654
D009,2,2828357,4,1,0,0,0.0004785732
D009,2,28351001,30,18,9,2,0.0165124077
D009,2,2865314,5,2,0,0,0.0015576379
D009,2,28739284,7,1,0,0,0.0011627261
D009,2,28795042,8,1,0,0,0.0012904247
D009,2,29427842,15,4,0,0,0.0026857371
D009,2,30368132,4,3,0,0,0.0009779126
D009,2,30491418,38,26,1,0,0.0284598098
D009,2,30535894,7,2,0,0,0.0023000332
D009,2,30801593,45,20,8,2,0.0029969739
D009,2,31772643,6,4,0,0,0.0002870376
D009,2,32323516,8,2,0,0,0.0043000872
D009,2,32368244,49,19,8,4,0.0461978774
D009,2,32452111,5,1,0,0,0.0005971979
D009,2,3892353,6,1,1,1,0.0017948290
D009,2,4869922,3,0,0,0,0.0003239273
D009,2,497593,77,31,2,1,0.0068060017
D009,2,5061834,17,7,0,0,0.0055330668
D009,2,6686701,9,7,0,0,0.0020493415
D009,2,6686704,8,3,0,0,0.0012887495
D009,2,6886817,12,7,1,1,0.0054317788
D009,2,7061828,9,1,0,0,0.0021415117
D009,2,7121544,69,27,1,0,0.0175850048
D009,2,9100693,9,6,4,2,0.0043122435
D009,3,10341182,336,155,25,15,0.1136826001
D009,3,10474106,5,3,2,0,0.0027371752
D009,3,12121528,7,2,2,0,0.0028795469
D009,3,12843318,5,4,0,0,0.0014003612
D009,3,13947795,7,4,0,0,0.0074493315
D009,3,14121532,15,9,3,3,0.0330877323
D009,3,14235907,7,2,0,0,0.0081316464
D009,3,14458654,3,3,0,0,0.0005256843
D009,3,14661605,6,1,0,0,0.0013301361
D009,3,15184511,33,11,0,0,0.0107391454
D009,3,15398570,229,79,16,7,0.0794893066
D009,3,15746419,18,3,0,0,0.0042940114
D009,3,16823030,6,1,0,0,0.0028881048
D009,3,17321082,7,1,0,0,0.0007568950
D009,3,17686799,22,4,0,0,0.0025341458
D009,3,18975823,123,45,6,6,0.0329681708
D009,3,19129839,14,4,0,0,0.0081525214
D009,3,19530182,19,10,0,0,0.0067716440
D009,3,23852329,22,8,1,0,0.0108640159
D009,3,24378636,21,8,0,0,0.0009664909
D009,3,24389111,2,0,0,0,0.0002088268
D009,3,26091094,2,2,0,0,0.0018070851
D009,3,26998428,6,2,0,0,0.0005925685
D009,3,27118781,21,4,1,1,0.0148870816
D009,3,27321366,16,4,0,0,0.0022274739
D009,3,2828357,9,1,0,0,0.0015999068
D009,3,28351001,28,15,2,0,0.0130341671
D009,3,2865314,4,1,0,0,0.0003054198
D009,3,28739284,12,4,0,0,0.0094984173
D009,3,28795042,32,10,1,0,0.0024371697
D009,3,28896342,3,1,0,0,0.0006534259
D009,3,29427842,30,13,3,1,0.0408725571
D009,3,30368132,4,2,0,0,0.0009111672
D009,3,30491418,15,6,0,0,0.0106825730
D009,3,30535894,5,2,0,0,0.0016419587
D009,3,30801593,95,34,2,1,0.0090187861
D009,3,31772643,8,4,0,0,0.0009363213
D009,3,32323516,18,5,0,0,0.0013341818
D009,3,32368244,23,12,6,5,0.0386035157
D009,3,32452111,8,4,0,0,0.0004497022
D009,3,3892353,1,0,0,0,0.0000735294
D009,3,4869922,7,5,5,5,0.0064562322
D009,3,497593,81,37,5,4,0.0132190494
D009,3,5061834,32,10,0,0,0.0157999360
D009,3,6686701,10,5,2,1,0.0033429720
D009,3,6686704,13,3,0,0,0.0022651166
D009,3,6886817,15,5,2,0,0.0021790808
D009,3,7061828,30,8,1,1,0.0082474271
D009,3,7121544,119,41,6,1,0.0453803327
D009,3,9100693,13,2,1,1,0.0011293631
D009,4,10341182,481,229,48,30,0.2004967351
D009,4,10474106,9,8,0,0,0.0041540918
D009,4,12121528,12,3,1,1,0.0064338319
D009,4,12843318,13,9,1,0,0.0021955092
D009,4,13947795,8,3,0,0,0.0013240922
D009,4,14121532,16,8,1,0,0.0061732974
D009,4,14235907,13,4,0,0,0.0060612619
D009,4,14458654,3,3,0,0,0.0010144681
D009,4,14661605,17,6,2,2,0.0309440827
D009,4,15184511,72,29,11,4,0.0509345720
D009,4,15398570,381,143,22,9,0.1158473671
D009,4,15746419,51,17,3,2,0.0342209640
D009,4,16823030,26,8,0,0,0.0037572178
D009,4,17321082,23,10,1,1,0.0120509965
D009,4,17686799,45,17,0,0,0.0066937454
D009,4,18975823,150,61,8,5,0.0484894565
D009,4,19129839,37,16,3,2,0.0922279738
D009,4,19530182,47,23,0,0,0.0209891995
D009,4,23852329,50,16,0,0,0.0102637664
D009,4,24378636,27,5,0,0,0.0017029564
D009,4,24389111,7,4,0,0,0.0023248262
D009,4,26091094,9,4,0,0,0.0072485203
D009,4,26998428,32,11,0,0,0.0146047097
D009,4,27118781,27,5,2,1,0.0056386127
D009,4,27321366,34,9,1,1,0.0045320600
D009,4,2828357,17,5,0,0,0.0053205929
D009,4,28351001,53,38,2,2,0.0275012007
D009,4,2865314,19,6,2,0,0.0066005936
D009,4,28739284,4,0,0,0,0.0036593581
D009,4,28795042,53,12,5,3,0.0151371760
D009,4,28896342,3,1,0,0,0.0015990125
D009,4,29427842,95,27,1,1,0.0392311519
D009,4,30368132,13,5,0,0,0.0053093620
D009,4,30491418,29,12,3,1,0.0196158237
D009,4,30535894,17,10,2,2,0.0088753992
D009,4,30801593,220,79,13,6,0.0101544796
D009,4,31772643,25,11,1,1,0.0041025433
D009,4,32323516,29,5,0,0,0.0022904600
D009,4,32368244,33,17,5,2,0.0163012341
D009,4,32452111,17,6,0,0,0.0026878794
D009,4,3892353,6,0,0,0,0.0009549490
D009,4,4869922,9,4,0,0,0.0040633745
D009,4,497593,140,52,3,3,0.0088101904
D009,4,5061834,70,17,1,0,0.0253013761
D009,4,6686701,16,7,0,0,0.0032859668
D009,4,6686704,17,8,1,1,0.0110865463
D009,4,6886817,39,14,5,3,0.0055987551
D009,4,7061828,31,10,2,1,0.0085706495
D009,4,7121544,187,64,6,6,0.0484420549
D009,4,9100693,13,4,2,1,0.0022646335
D009,5,10341182,637,281,69,44,0.1696760190
D009,5,10474106,20,13,3,1,0.0130147789
D009,5,12121528,27,7,4,0,0.0125615735
D009,5,12843318,51,26,2,1,0.0411963391
D009,5,13947795,40,15,0,0,0.0202683194
D009,5,14121532,43,12,5,2,0.0230481449
D009,5,14235907,32,10,1,0,0.0204374900
D009,5,14458654,19,11,5,5,0.0108327764
D009,5,14661605,50,18,4,1,0.0339625161
D009,5,15184511,184,72,21,11,0.1037228447
D009,5,15398570,506,197,36,15,0.1558740359
D009,5,15746419,135,55,5,2,0.0601148454
D009,5,16823030,67,23,3,0,0.0217379824
D009,5,17321082,72,27,3,0,0.0187886267
D009,5,17686799,120,34,1,1,0.0180113167
D009,5,18975823,181,59,9,8,0.0422046649
D009,5,19129839,78,23,4,3,0.0540733782
D009,5,19530182,43,23,1,1,0.0209493408
D009,5,23852329,86,22,1,0,0.0209211667
D009,5,24378636,56,23,2,2,0.0086833971
D009,5,24389111,42,12,2,0,0.0158156046
D009,5,26091094,16,7,0,0,0.0049745840
D009,5,26998428,69,21,2,2,0.0197273492
D009,5,27118781,56,17,7,6,0.0480097973
D009,5,27321366,76,26,5,3,0.0119283677
D009,5,2828357,57,14,1,1,0.0177760622
D009,5,28351001,127,82,12,7,0.0530672856
D009,5,2865314,38,3,0,0,0.0109782723
D009,5,28739284,17,7,4,2,0.0132524857
D009,5,28795042,185,56,9,5,0.0324958151
D009,5,28896342,9,2,0,0,0.0041384013
D009,5,29427842,190,52,12,9,0.1068024817
D009,5,30368132,41,11,2,0,0.0197934206
D009,5,30491418,63,35,2,1,0.0414858528
D009,5,30535894,68,34,4,3,0.0224080657
D009,5,30801593,595,212,42,19,0.0401429881
D009,5,31772643,67,27,5,4,0.0147468956
D009,5,32323516,40,11,0,0,0.0063000021
D009,5,32368244,68,33,11,6,0.0443582041
D009,5,32452111,50,12,0,0,0.0119976204
D009,5,3892353,34,19,7,5,0.0306308492
D009,5,4869922,39,17,1,1,0.0107824105
D009,5,497593,162,64,5,5,0.0159591824
D009,5,5061834,154,38,4,1,0.0816573315
D009,5,6686701,71,38,8,8,0.0308933936
D009,5,6686704,31,9,2,0,0.0261631883
D009,5,6886817,63,27,8,4,0.0157400486
D009,5,7061828,95,35,5,4,0.0425396869
D009,5,7121544,284,98,7,4,0.0786326359
D009,5,9100693,26,13,8,5,0.0069449844
D009,6,10341182,808,377,104,55,0.3383649546
D009,6,10474106,28,24,4,1,0.0160285177
D009,6,12121528,56,23,1,1,0.0306473211
D009,6,12843318,39,17,0,0,0.0117681143
D009,6,13947795,60,26,5,4,0.0364675021
D009,6,14121532,89,41,10,4,0.0657979727
D009,6,14235907,60,22,8,4,0.0491956301
D009,6,14458654,32,21,8,5,0.0302454293
D009,6,14661605,120,46,7,4,0.0845001357
D009,6,15184511,277,105,31,15,0.1405676274
D009,6,15398570,595,239,41,13,0.2211211180
D009,6,15746419,246,89,10,3,0.1766030532
D009,6,16823030,96,31,3,2,0.0274847326
D009,6,17321082,93,34,4,2,0.0230211107
D009,6,17686799,202,71,7,7,0.0378439326
D009,6,18975823,199,79,12,10,0.0401029016
D009,6,19129839,120,35,4,2,0.0766098827
D009,6,19530182,91,45,0,0,0.0649576933
D009,6,23852329,181,50,6,0,0.0864948527
D009,6,24378636,82,31,4,4,0.0189208420
D009,6,24389111,57,18,1,0,0.0214062743
D009,6,26091094,42,10,2,2,0.0374648761
D009,6,26998428,120,31,1,0,0.0406644488
D009,6,27118781,120,36,8,8,0.0278932647
D009,6,27321366,138,47,2,0,0.0213014622
D009,6,2828357,118,39,3,0,0.0333647417
D009,6,28351001,288,170,26,7,0.1076242868
D009,6,2865314,62,13,5,1,0.0301285275
D009,6,28739284,43,14,3,1,0.0382017408
D009,6,28795042,262,78,24,6,0.0381566794
D009,6,28896342,33,11,3,0,0.0182161290
D009,6,29427842,269,100,16,4,0.1475524343
D009,6,30368132,64,21,4,2,0.0839494008
D009,6,30491418,102,36,4,4,0.0517530733
D009,6,30535894,126,72,15,14,0.0502245583
D009,6,30801593,774,277,26,12,0.0371253627
D009,6,31772643,189,95,14,9,0.0584141849
D009,6,32323516,80,29,0,0,0.0139340250
D009,6,32368244,93,37,20,11,0.0571421694
D009,6,32452111,132,50,7,3,0.0237864553
D009,6,3892353,50,23,3,2,0.0260932392
D009,6,4869922,73,24,1,0,0.0234175596
D009,6,497593,207,85,5,1,0.0366276003
D009,6,5061834,348,100,14,5,0.1841109290
D009,6,6686701,150,70,10,6,0.0352028230
D009,6,6686704,44,15,3,3,0.0079647264
D009,6,6886817,106,48,7,4,0.0251127824
D009,6,7061828,168,54,10,4,0.0764838041
D009,6,7121544,347,117,16,9,0.1061665120
D009,6,9100693,63,25,12,7,0.0167454056
D009,7,10341182,863,399,95,48,0.2085021636
D009,7,10474106,35,17,1,1,0.0172086762
D009,7,12121528,90,32,12,4,0.0519611773
D009,7,12843318,57,27,0,0,0.0138204497
D009,7,13947795,89,27,0,0,0.0299279002
D009,7,14121532,131,58,13,7,0.0664659643
D009,7,14235907,97,44,12,3,0.0652451896
D009,7,14458654,65,42,20,15,0.0772872194
D009,7,14661605,168,52,10,7,0.1189495323
D009,7,15184511,324,115,53,26,0.1654327388
D009,7,15398570,581,193,39,20,0.1793398055
D009,7,15746419,254,84,9,5,0.1318558772
D009,7,16823030,148,40,8,3,0.0373692751
D009,7,17321082,134,53,4,4,0.0760979094
D009,7,17686799,359,107,6,5,0.0622949157
D009,7,18975823,204,84,10,6,0.0517239080
D009,7,19129839,143,51,7,5,0.0740657974
D009,7,19530182,143,65,1,1,0.0630254928
D009,7,23852329,283,88,7,5,0.1200825450
D009,7,24378636,154,51,10,9,0.0416916275
D009,7,24389111,83,26,2,0,0.0275130171
D009,7,26091094,52,16,1,0,0.0277995969
D009,7,26998428,125,38,5,2,0.0377510037
D009,7,27118781,167,62,19,18,0.0824435200
D009,7,27321366,208,60,6,4,0.0324629450
D009,7,2828357,157,45,1,0,0.0621619989
D009,7,28351001,477,306,50,11,0.2274431387
D009,7,2865314,88,17,3,1,0.0338268882
D009,7,28739284,62,23,5,4,0.0407651619
D009,7,28795042,278,89,7,3,0.0432433128
D009,7,28896342,38,11,1,0,0.0107573680
D009,7,29427842,337,109,23,11,0.2292744012
D009,7,30368132,74,21,4,4,0.0352658369
D009,7,30491418,192,74,4,3,0.1164417166
D009,7,30535894,143,82,10,10,0.0581246274
D009,7,30801593,782,301,37,17,0.0436249692
D009,7,31772643,320,149,28,20,0.0881143068
D009,7,32323516,123,36,1,0,0.0256392317
D009,7,32368244,191,99,50,25,0.3003627280
D009,7,32452111,223,80,12,5,0.0345311910
D009,7,3892353,69,24,6,3,0.0402425218
D009,7,4869922,45,19,4,2,0.0109851978
D009,7,497593,317,126,5,4,0.0292330475
D009,7,5061834,457,121,16,6,0.1943809841
D009,7,6686701,200,71,10,8,0.0645824246
D009,7,6686704,83,36,4,0,0.0394343771
D009,7,6886817,105,63,7,3,0.0394405603
D009,7,7061828,231,80,10,8,0.1029418240
D009,7,7121544,439,153,13,6,0.1518383236
D009,7,9100693,94,35,25,18,0.0204869420
D009,8,10341182,888,387,82,39,0.2202095555
D009,8,10474106,38,25,6,0,0.0239520385
D009,8,12121528,104,39,17,6,0.0756965735
D009,8,12843318,82,47,1,0,0.0455934281
D009,8,13947795,105,34,0,0,0.0440045617
D009,8,14121532,188,72,21,7,0.1503369775
D009,8,14235907,119,40,9,5,0.0842646772
D009,8,14458654,75,48,21,19,0.0594002176
D009,8,14661605,199,74,14,7,0.1438957212
D009,8,15184511,413,137,66,36,0.2633101438
D009,8,15398570,570,186,49,24,0.2457356649
D009,8,15746419,236,63,9,4,0.1719217730
D009,8,16823030,196,62,9,5,0.0503186520
D009,8,17321082,177,66,7,4,0.0498494682
D009,8,17686799,397,100,4,3,0.0761061603
D009,8,18975823,217,91,8,5,0.0474227552
D009,8,19129839,166,48,4,2,0.1214811427
D009,8,19530182,174,78,1,1,0.0764814225
D009,8,23852329,337,95,6,1,0.1477925247
D009,8,24378636,186,59,3,3,0.0588544971
D009,8,24389111,96,33,4,3,0.0418196488
D009,8,26091094,64,26,0,0,0.0638561548
D009,8,26998428,161,45,2,2,0.0575065030
D009,8,27118781,132,50,14,11,0.0455864314
D009,8,27321366,231,83,3,2,0.0445683900
D009,8,2828357,163,55,1,0,0.0867089905
D009,8,28351001,525,336,46,14,0.2187152325
D009,8,2865314,112,23,5,1,0.0635762201
D009,8,28739284,92,33,5,4,0.0535773885
D009,8,28795042,230,58,10,4,0.0339327585
D009,8,28896342,66,23,0,0,0.0276966820
D009,8,29427842,371,115,28,19,0.2054722958
D009,8,30368132,109,27,5,3,0.0435291112
D009,8,30491418,227,94,9,4,0.1819885041
D009,8,30535894,137,72,9,8,0.0651604994
D009,8,30801593,799,325,44,14,0.0455991216
D009,8,31772643,324,135,17,13,0.0670640517
D009,8,32323516,172,53,1,1,0.0531245062
D009,8,32368244,233,115,62,37,0.2229716435
D009,8,32452111,189,47,9,8,0.0473170577
D009,8,3892353,82,29,3,1,0.0758822608
D009,8,4869922,49,24,3,3,0.0204327356
D009,8,497593,356,131,8,6,0.0470251789
D009,8,5061834,551,139,20,6,0.2361622695
D009,8,6686701,281,100,14,9,0.0626118280
D009,8,6686704,100,29,3,3,0.0417101781
D009,8,6886817,115,57,7,3,0.0365697413
D009,8,7061828,250,90,19,8,0.1076174670
D009,8,7121544,371,129,19,7,0.1358364945
D009,8,9100693,103,38,26,17,0.0246573711
D009,9,10341182,849,355,86,53,0.2914336086
D009,9,10474106,36,23,4,0,0.0156648037
D009,9,12121528,122,49,9,4,0.0846938618
D009,9,12843318,72,37,5,4,0.0299983858
D009,9,13947795,112,28,2,1,0.0457641118
D009,9,14121532,188,74,13,6,0.1499900594
D009,9,14235907,113,56,12,5,0.0941996637
D009,9,14458654,70,44,10,9,0.0550458183
D009,9,14661605,199,69,18,11,0.1593277955
D009,9,15184511,400,149,66,32,0.2805261656
D009,9,15398570,572,198,33,15,0.1561040579
D009,9,15746419,259,77,8,4,0.1331660868
D009,9,16823030,206,62,9,3,0.0536003292
D009,9,17321082,188,68,12,7,0.1028266716
D009,9,17686799,452,138,8,8,0.0894316071
D009,9,18975823,229,100,15,11,0.0725182366
D009,9,19129839,161,52,6,5,0.1059173013
D009,9,19530182,229,113,0,0,0.1137653839
D009,9,23852329,315,86,6,2,0.1466973007
D009,9,24378636,183,72,6,5,0.0543119210
D009,9,24389111,99,19,6,1,0.0498077427
D009,9,26091094,67,17,2,2,0.0503620350
D009,9,26998428,128,35,4,0,0.0260826119
D009,9,27118781,154,61,9,8,0.0667314065
D009,9,27321366,214,56,9,3,0.0406993113
D009,9,2828357,174,63,3,2,0.0612411882
D009,9,28351001,521,331,56,16,0.2566569660
D009,9,2865314,125,27,7,4,0.0413678596
D009,9,28739284,92,32,1,1,0.0649139630
D009,9,28795042,295,75,12,6,0.0392602081
D009,9,28896342,74,24,1,1,0.0616660021
D009,9,29427842,328,101,18,9,0.1807781086
D009,9,30368132,144,46,7,3,0.0958774255
D009,9,30491418,272,107,20,10,0.2477156083
D009,9,30535894,134,69,6,5,0.0466988368
D009,9,30801593,719,295,32,13,0.0311315435
D009,9,31772643,365,167,25,9,0.1038131478
D009,9,32323516,164,37,1,1,0.0377314148
D009,9,32368244,280,137,81,57,0.2620755703
D009,9,32452111,283,84,15,6,0.0538348059
D009,9,3892353,117,50,12,7,0.0792396659
